unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var
760,9,3.699955679,Group 1,2000,2015,2.203421336,TRUE,15,6,0.211866405,2,0.75,8.865243419
760,9,3.699955679,Group 1,2000,2016,-0.038526925,TRUE,16,6,2.497490154,2,0.8,8.958918908
760,9,3.699955679,Group 1,2000,2017,-1.18940989,TRUE,17,6,-1.768998135,2,0.85,3.591547654
760,9,3.699955679,Group 1,2000,2018,0.822968488,TRUE,18,6,-0.925294004,2,0.9,6.497630162
760,9,3.699955679,Group 1,2000,2019,-0.471330892,TRUE,19,6,0.308142818,2,0.95,6.486767604
760,9,3.699955679,Group 1,2000,2020,0.430390216,TRUE,20,6,0.015893625,2,1,7.146239519
761,6,0.546914774,Group 3,0,1990,0.041650884,FALSE,Inf,Inf,0.888639405,0,0,1.477205063
761,6,0.546914774,Group 3,0,1991,0.573246761,FALSE,Inf,Inf,-0.527461754,0,0,0.592699781
761,6,0.546914774,Group 3,0,1992,1.052715186,FALSE,Inf,Inf,-0.567276974,0,0,1.032352986
761,6,0.546914774,Group 3,0,1993,0.238183414,FALSE,Inf,Inf,0.37374395,0,0,1.158842138
761,6,0.546914774,Group 3,0,1994,1.02163712,FALSE,Inf,Inf,-2.221619067,0,0,-0.653067173
761,6,0.546914774,Group 3,0,1995,0.025112768,FALSE,Inf,Inf,-0.397990242,0,0,0.174037299
761,6,0.546914774,Group 3,0,1996,-1.324932782,FALSE,Inf,Inf,-1.659501339,0,0,-2.437519347
761,6,0.546914774,Group 3,0,1997,2.036046146,FALSE,Inf,Inf,0.092408298,0,0,2.675369218
761,6,0.546914774,Group 3,0,1998,0.016877936,FALSE,Inf,Inf,0.815783595,0,0,1.379576305
761,6,0.546914774,Group 3,0,1999,-0.514928588,FALSE,Inf,Inf,0.394931674,0,0,0.42691786
761,6,0.546914774,Group 3,0,2000,0.369383723,FALSE,Inf,Inf,0.92791368,0,0,1.844212177
761,6,0.546914774,Group 3,0,2001,0.356205199,FALSE,Inf,Inf,-0.800603996,0,0,0.102515977
761,6,0.546914774,Group 3,0,2002,1.022673155,FALSE,Inf,Inf,0.458098314,0,0,2.027686243
761,6,0.546914774,Group 3,0,2003,2.797744342,FALSE,Inf,Inf,-1.390834055,0,0,1.953825061
761,6,0.546914774,Group 3,0,2004,-0.399105184,FALSE,Inf,Inf,0.530296189,0,0,0.678105779
761,6,0.546914774,Group 3,0,2005,0.932158,FALSE,Inf,Inf,0.772295162,0,0,2.251367936
761,6,0.546914774,Group 3,0,2006,1.242022757,FALSE,Inf,Inf,0.306539744,0,0,2.095477275
761,6,0.546914774,Group 3,0,2007,1.114735071,FALSE,Inf,Inf,1.364949295,0,0,3.02659914
761,6,0.546914774,Group 3,0,2008,-0.777661844,FALSE,Inf,Inf,0.776287275,0,0,0.545540204
761,6,0.546914774,Group 3,0,2009,2.06419153,FALSE,Inf,Inf,0.492778388,0,0,3.103884692
761,6,0.546914774,Group 3,0,2010,0.187195738,FALSE,Inf,Inf,-0.231841845,0,0,0.502268668
761,6,0.546914774,Group 3,0,2011,0.251101664,FALSE,Inf,Inf,-1.445728235,0,0,-0.647711798
761,6,0.546914774,Group 3,0,2012,2.153360102,FALSE,Inf,Inf,-0.56984447,0,0,2.130430406
761,6,0.546914774,Group 3,0,2013,0.082907551,FALSE,Inf,Inf,1.001356412,0,0,1.631178737
761,6,0.546914774,Group 3,0,2014,-0.179483485,FALSE,Inf,Inf,-1.309000591,0,0,-0.941569302
761,6,0.546914774,Group 3,0,2015,-0.600297558,FALSE,Inf,Inf,0.484413838,0,0,0.431031054
761,6,0.546914774,Group 3,0,2016,0.652343648,FALSE,Inf,Inf,0.015025228,0,0,1.21428365
761,6,0.546914774,Group 3,0,2017,1.331800154,FALSE,Inf,Inf,0.220885086,0,0,2.099600014
761,6,0.546914774,Group 3,0,2018,2.451992815,FALSE,Inf,Inf,-2.344551585,0,0,0.654356003
761,6,0.546914774,Group 3,0,2019,-0.802207342,FALSE,Inf,Inf,-0.81410968,0,0,-1.069402247
761,6,0.546914774,Group 3,0,2020,-0.23699958,FALSE,Inf,Inf,-0.813154951,0,0,-0.503239757
762,13,1.661186711,Group 2,2010,1990,-0.768574693,FALSE,-20,-6,-0.648942898,0,0,0.24366912
762,13,1.661186711,Group 2,2010,1991,-0.495600168,FALSE,-19,-6,1.500156037,0,0,2.665742581
762,13,1.661186711,Group 2,2010,1992,0.3758746,FALSE,-18,-6,0.895593533,0,0,2.932654843
762,13,1.661186711,Group 2,2010,1993,2.202335849,FALSE,-17,-6,-0.827620087,0,0,3.035902473
762,13,1.661186711,Group 2,2010,1994,-0.998820601,FALSE,-16,-6,-0.656329985,0,0,0.006036125
762,13,1.661186711,Group 2,2010,1995,0.338677279,FALSE,-15,-6,-0.317625027,0,0,1.682238963
762,13,1.661186711,Group 2,2010,1996,1.085770442,FALSE,-14,-6,-0.633318616,0,0,2.113638537
762,13,1.661186711,Group 2,2010,1997,-0.918925238,FALSE,-13,-6,-0.335360172,0,0,0.406901301
762,13,1.661186711,Group 2,2010,1998,-1.25990803,FALSE,-12,-6,1.459849076,0,0,1.861127758
762,13,1.661186711,Group 2,2010,1999,-0.673821752,FALSE,-11,-6,1.06105365,0,0,2.048418609
762,13,1.661186711,Group 2,2010,2000,-0.656201234,FALSE,-10,-6,1.171489027,0,0,2.176474504
762,13,1.661186711,Group 2,2010,2001,-1.053982032,FALSE,-9,-6,-0.861404567,0,0,-0.254199888
762,13,1.661186711,Group 2,2010,2002,-0.597217565,FALSE,-8,-6,-0.672441804,0,0,0.391527343
762,13,1.661186711,Group 2,2010,2003,1.774408106,FALSE,-7,-6,0.136608701,0,0,3.572203518
762,13,1.661186711,Group 2,2010,2004,-0.180524207,FALSE,-6,-6,-1.912096283,0,0,-0.431433779
762,13,1.661186711,Group 2,2010,2005,1.300045806,FALSE,-5,-5,-0.879174133,0,0,2.082058384
762,13,1.661186711,Group 2,2010,2006,0.75732563,FALSE,-4,-4,-0.736608746,0,0,1.681903595
762,13,1.661186711,Group 2,2010,2007,-1.289165508,FALSE,-3,-3,1.528616787,0,0,1.90063799
762,13,1.661186711,Group 2,2010,2008,1.286617936,FALSE,-2,-2,-0.792485624,0,0,2.155319024
762,13,1.661186711,Group 2,2010,2009,0.161550604,FALSE,-1,-1,0.742035594,0,0,2.56477291
762,13,1.661186711,Group 2,2010,2010,-0.974990949,TRUE,0,0,0.712743533,1,0,2.398939295
762,13,1.661186711,Group 2,2010,2011,1.621686864,TRUE,1,1,1.977806167,1,0.15,6.410679742
762,13,1.661186711,Group 2,2010,2012,-1.692036116,TRUE,2,2,-0.280404613,1,0.3,0.988745982
762,13,1.661186711,Group 2,2010,2013,-1.231093419,TRUE,3,3,-0.308518083,1,0.45,1.571575209
762,13,1.661186711,Group 2,2010,2014,-0.557326802,TRUE,4,4,-0.231700219,1,0.6,2.47215969
762,13,1.661186711,Group 2,2010,2015,-1.274785426,TRUE,5,5,0.738292892,1,0.75,2.874694177
762,13,1.661186711,Group 2,2010,2016,-1.871296289,TRUE,6,6,-0.503899748,1,0.9,1.185990674
762,13,1.661186711,Group 2,2010,2017,-1.146615331,TRUE,7,6,-0.975570307,1,1.05,1.589001072
762,13,1.661186711,Group 2,2010,2018,-0.487165463,TRUE,8,6,-0.188547175,1,1.2,3.185474073
762,13,1.661186711,Group 2,2010,2019,-0.853492946,TRUE,9,6,2.237617143,1,1.35,5.395310908
762,13,1.661186711,Group 2,2010,2020,-2.645585819,TRUE,10,6,-0.281307911,1,1.5,1.234292981
763,14,4.177146282,Group 2,2010,1990,1.042709751,FALSE,-20,-6,-1.3776557,0,0,3.842200333
763,14,4.177146282,Group 2,2010,1991,-0.536689863,FALSE,-19,-6,0.658253052,0,0,4.298709471
763,14,4.177146282,Group 2,2010,1992,2.137907136,FALSE,-18,-6,0.227600045,0,0,6.542653463
763,14,4.177146282,Group 2,2010,1993,1.065319263,FALSE,-17,-6,1.58559171,0,0,6.828057255
763,14,4.177146282,Group 2,2010,1994,-1.187275132,FALSE,-16,-6,1.111732296,0,0,4.101603446
763,14,4.177146282,Group 2,2010,1995,-0.348623648,FALSE,-15,-6,-0.713087897,0,0,3.115434737
763,14,4.177146282,Group 2,2010,1996,-0.833201273,FALSE,-14,-6,-0.653837536,0,0,2.690107474
763,14,4.177146282,Group 2,2010,1997,-2.898648783,FALSE,-13,-6,0.428774639,0,0,1.707272139
763,14,4.177146282,Group 2,2010,1998,-0.072795104,FALSE,-12,-6,-0.539846328,0,0,3.56450485
763,14,4.177146282,Group 2,2010,1999,1.309299645,FALSE,-11,-6,0.444836554,0,0,5.931282481
763,14,4.177146282,Group 2,2010,2000,-0.595197735,FALSE,-10,-6,0.949051896,0,0,4.531000443
763,14,4.177146282,Group 2,2010,2001,1.768476791,FALSE,-9,-6,-0.321076894,0,0,5.624546179
763,14,4.177146282,Group 2,2010,2002,0.285787702,FALSE,-8,-6,-0.46812329,0,0,3.994810694
763,14,4.177146282,Group 2,2010,2003,-0.226015178,FALSE,-7,-6,1.638220542,0,0,5.589351646
763,14,4.177146282,Group 2,2010,2004,0.210806169,FALSE,-6,-6,0.348664374,0,0,4.736616825
763,14,4.177146282,Group 2,2010,2005,0.977072692,FALSE,-5,-5,-0.891150165,0,0,4.26306881
763,14,4.177146282,Group 2,2010,2006,0.103109698,FALSE,-4,-4,1.030648951,0,0,5.310904931
763,14,4.177146282,Group 2,2010,2007,1.06661604,FALSE,-3,-3,-1.619651328,0,0,3.624110995
763,14,4.177146282,Group 2,2010,2008,0.33716803,FALSE,-2,-2,-0.56020141,0,0,3.954112902
763,14,4.177146282,Group 2,2010,2009,-0.419092057,FALSE,-1,-1,-0.128136974,0,0,3.629917251
763,14,4.177146282,Group 2,2010,2010,-2.432467647,TRUE,0,0,-2.306829158,1,0,0.437849477
763,14,4.177146282,Group 2,2010,2011,0.459941051,TRUE,1,1,-1.816442779,1,0.15,3.970644555
763,14,4.177146282,Group 2,2010,2012,-1.045125365,TRUE,2,2,1.037941071,1,0.3,5.469961988
763,14,4.177146282,Group 2,2010,2013,0.593622376,TRUE,3,3,0.304466761,1,0.45,6.525235419
763,14,4.177146282,Group 2,2010,2014,0.063798384,TRUE,4,4,-0.343489075,1,0.6,5.497455591
763,14,4.177146282,Group 2,2010,2015,0.175657701,TRUE,5,5,-0.948508457,1,0.75,5.154295526
763,14,4.177146282,Group 2,2010,2016,1.388329382,TRUE,6,6,-2.185790239,1,0.9,5.279685425
763,14,4.177146282,Group 2,2010,2017,0.046682102,TRUE,7,6,1.791410268,1,1.05,8.065238652
763,14,4.177146282,Group 2,2010,2018,-0.562939426,TRUE,8,6,0.072090258,1,1.2,5.886297114
763,14,4.177146282,Group 2,2010,2019,-0.655403139,TRUE,9,6,-0.101223563,1,1.35,5.77051958
763,14,4.177146282,Group 2,2010,2020,0.704614853,TRUE,10,6,0.094846263,1,1.5,7.476607398
764,29,4.403699083,Group 2,2010,1990,-0.632169462,FALSE,-20,-6,-0.519744281,0,0,3.251785339
764,29,4.403699083,Group 2,2010,1991,-0.216372745,FALSE,-19,-6,-0.736363088,0,0,3.45096325
764,29,4.403699083,Group 2,2010,1992,-1.105871544,FALSE,-18,-6,-0.367017601,0,0,2.930809938
764,29,4.403699083,Group 2,2010,1993,0.484010189,FALSE,-17,-6,0.845484619,0,0,5.733193891
764,29,4.403699083,Group 2,2010,1994,-1.124010457,FALSE,-16,-6,1.130792405,0,0,4.41048103
764,29,4.403699083,Group 2,2010,1995,1.407823922,FALSE,-15,-6,-0.176178567,0,0,5.635344438
764,29,4.403699083,Group 2,2010,1996,0.072410133,FALSE,-14,-6,-1.704274758,0,0,2.771834457
764,29,4.403699083,Group 2,2010,1997,-0.27694954,FALSE,-13,-6,0.707167497,0,0,4.833917039
764,29,4.403699083,Group 2,2010,1998,0.289389246,FALSE,-12,-6,-1.483285628,0,0,3.209802701
764,29,4.403699083,Group 2,2010,1999,0.50909462,FALSE,-11,-6,1.309118505,0,0,6.221912208
764,29,4.403699083,Group 2,2010,2000,0.241272534,FALSE,-10,-6,-0.756574359,0,0,3.888397257
764,29,4.403699083,Group 2,2010,2001,0.302569327,FALSE,-9,-6,-1.031826787,0,0,3.674441623
764,29,4.403699083,Group 2,2010,2002,-0.168267984,FALSE,-8,-6,0.460812835,0,0,4.696243933
764,29,4.403699083,Group 2,2010,2003,1.726472638,FALSE,-7,-6,-0.720899867,0,0,5.409271853
764,29,4.403699083,Group 2,2010,2004,-1.220230974,FALSE,-6,-6,1.390104898,0,0,4.573573006
764,29,4.403699083,Group 2,2010,2005,0.022918228,FALSE,-5,-5,-0.010880911,0,0,4.4157364
764,29,4.403699083,Group 2,2010,2006,0.011140819,FALSE,-4,-4,-0.056345667,0,0,4.358494234
764,29,4.403699083,Group 2,2010,2007,0.953427802,FALSE,-3,-3,1.110779034,0,0,6.467905919
764,29,4.403699083,Group 2,2010,2008,-0.639258895,FALSE,-2,-2,-1.52320975,0,0,2.241230438
764,29,4.403699083,Group 2,2010,2009,0.716873754,FALSE,-1,-1,2.094098611,0,0,7.214671447
764,29,4.403699083,Group 2,2010,2010,-0.475583971,TRUE,0,0,2.301729796,1,0,7.229844908
764,29,4.403699083,Group 2,2010,2011,-0.057997784,TRUE,1,1,0.086493167,1,0.15,5.582194466
764,29,4.403699083,Group 2,2010,2012,-1.112047906,TRUE,2,2,0.687077609,1,0.3,5.278728786
764,29,4.403699083,Group 2,2010,2013,1.940504838,TRUE,3,3,1.711740081,1,0.45,9.505944002
764,29,4.403699083,Group 2,2010,2014,0.609997959,TRUE,4,4,-0.195568596,1,0.6,6.418128446
764,29,4.403699083,Group 2,2010,2015,0.517741942,TRUE,5,5,-0.589913918,1,0.75,6.081527107
764,29,4.403699083,Group 2,2010,2016,0.968737934,TRUE,6,6,1.550498184,1,0.9,8.822935201
764,29,4.403699083,Group 2,2010,2017,0.106125161,TRUE,7,6,-0.514961048,1,1.05,6.044863196
764,29,4.403699083,Group 2,2010,2018,0.223465543,TRUE,8,6,-0.870738532,1,1.2,5.956426093
764,29,4.403699083,Group 2,2010,2019,-0.279430738,TRUE,9,6,0.257000597,1,1.35,6.731268942
764,29,4.403699083,Group 2,2010,2020,0.674740379,TRUE,10,6,0.23241046,1,1.5,7.810849921
765,28,4.86446321,Group 1,2000,1990,-0.279820194,FALSE,-10,-6,-2.17937035,0,0,2.405272666
765,28,4.86446321,Group 1,2000,1991,-2.31397943,FALSE,-9,-6,-1.007845547,0,0,1.542638232
765,28,4.86446321,Group 1,2000,1992,-1.866327555,FALSE,-8,-6,-0.534928331,0,0,2.463207323
765,28,4.86446321,Group 1,2000,1993,-0.028502936,FALSE,-7,-6,-0.264912173,0,0,4.571048101
765,28,4.86446321,Group 1,2000,1994,-0.289657382,FALSE,-6,-6,-0.637473922,0,0,3.937331905
765,28,4.86446321,Group 1,2000,1995,0.657097773,FALSE,-5,-5,-1.301864485,0,0,4.219696498
765,28,4.86446321,Group 1,2000,1996,-0.676885721,FALSE,-4,-4,-0.730128988,0,0,3.457448501
765,28,4.86446321,Group 1,2000,1997,-0.57412946,FALSE,-3,-3,-1.506077224,0,0,2.784256526
765,28,4.86446321,Group 1,2000,1998,-0.476202516,FALSE,-2,-2,-0.15592522,0,0,4.232335474
765,28,4.86446321,Group 1,2000,1999,0.812570517,FALSE,-1,-1,-2.666205763,0,0,3.010827964
765,28,4.86446321,Group 1,2000,2000,-0.462037543,TRUE,0,0,-0.070573587,2,0,6.331852079
765,28,4.86446321,Group 1,2000,2001,0.720839731,TRUE,1,1,0.337056115,2,0.05,7.972359056
765,28,4.86446321,Group 1,2000,2002,-0.942088888,TRUE,2,2,0.223456268,2,0.1,6.245830589
765,28,4.86446321,Group 1,2000,2003,-0.120132607,TRUE,3,3,1.754698721,2,0.15,8.649029324
765,28,4.86446321,Group 1,2000,2004,-0.078016556,TRUE,4,4,-0.320831736,2,0.2,6.665614919
765,28,4.86446321,Group 1,2000,2005,0.942187973,TRUE,5,5,-0.531909736,2,0.25,7.524741447
765,28,4.86446321,Group 1,2000,2006,1.590612411,TRUE,6,6,0.086511228,2,0.3,8.841586849
765,28,4.86446321,Group 1,2000,2007,1.247361821,TRUE,7,6,-0.103791328,2,0.35,8.358033702
765,28,4.86446321,Group 1,2000,2008,0.545302614,TRUE,8,6,0.622990504,2,0.4,8.432756328
765,28,4.86446321,Group 1,2000,2009,0.645308069,TRUE,9,6,0.879135837,2,0.45,8.838907116
765,28,4.86446321,Group 1,2000,2010,1.504667629,TRUE,10,6,-0.623350772,2,0.5,8.245780067
765,28,4.86446321,Group 1,2000,2011,-1.173868333,TRUE,11,6,-0.74903604,2,0.55,5.491558837
765,28,4.86446321,Group 1,2000,2012,0.000682734,TRUE,12,6,-0.932903948,2,0.6,6.532241995
765,28,4.86446321,Group 1,2000,2013,1.300309399,TRUE,13,6,1.581245124,2,0.65,10.39601773
765,28,4.86446321,Group 1,2000,2014,-0.656323143,TRUE,14,6,-0.554258468,2,0.7,6.353881598
765,28,4.86446321,Group 1,2000,2015,0.205925152,TRUE,15,6,-2.18622067,2,0.75,5.634167691
765,28,4.86446321,Group 1,2000,2016,1.651233682,TRUE,16,6,0.269100965,2,0.8,9.584797857
765,28,4.86446321,Group 1,2000,2017,-1.257511249,TRUE,17,6,0.093306228,2,0.85,6.550258188
765,28,4.86446321,Group 1,2000,2018,-1.686800605,TRUE,18,6,-1.222161016,2,0.9,4.855501589
765,28,4.86446321,Group 1,2000,2019,-0.095335703,TRUE,19,6,-0.098489968,2,0.95,7.620637539
765,28,4.86446321,Group 1,2000,2020,0.942775762,TRUE,20,6,-0.349313593,2,1,8.457925379
766,16,1.08919772,Group 3,0,1990,-1.189544979,FALSE,Inf,Inf,-0.35194163,0,0,-0.452288889
766,16,1.08919772,Group 3,0,1991,0.088353757,FALSE,Inf,Inf,-0.831550662,0,0,0.346000814
766,16,1.08919772,Group 3,0,1992,0.129799284,FALSE,Inf,Inf,-0.183363431,0,0,1.035633573
766,16,1.08919772,Group 3,0,1993,0.862112708,FALSE,Inf,Inf,0.348956813,0,0,2.300267241
766,16,1.08919772,Group 3,0,1994,0.036936267,FALSE,Inf,Inf,1.785740142,0,0,2.911874128
766,16,1.08919772,Group 3,0,1995,0.017988829,FALSE,Inf,Inf,-1.256536087,0,0,-0.149349539
766,16,1.08919772,Group 3,0,1996,0.469559202,FALSE,Inf,Inf,-1.133223678,0,0,0.425533243
766,16,1.08919772,Group 3,0,1997,0.276020117,FALSE,Inf,Inf,0.818862699,0,0,2.184080536
766,16,1.08919772,Group 3,0,1998,0.335007152,FALSE,Inf,Inf,-1.40243254,0,0,0.021772332
766,16,1.08919772,Group 3,0,1999,0.162110976,FALSE,Inf,Inf,-0.361599955,0,0,0.88970874
766,16,1.08919772,Group 3,0,2000,0.674441618,FALSE,Inf,Inf,-1.998370811,0,0,-0.234731474
766,16,1.08919772,Group 3,0,2001,0.636076605,FALSE,Inf,Inf,0.96574979,0,0,2.691024114
766,16,1.08919772,Group 3,0,2002,0.239976842,FALSE,Inf,Inf,0.226437456,0,0,1.555612018
766,16,1.08919772,Group 3,0,2003,1.249591506,FALSE,Inf,Inf,0.338288116,0,0,2.677077342
766,16,1.08919772,Group 3,0,2004,1.218060783,FALSE,Inf,Inf,0.311430772,0,0,2.618689274
766,16,1.08919772,Group 3,0,2005,0.720860542,FALSE,Inf,Inf,-0.69307031,0,0,1.116987951
766,16,1.08919772,Group 3,0,2006,-0.288129756,FALSE,Inf,Inf,-0.76163921,0,0,0.039428753
766,16,1.08919772,Group 3,0,2007,1.081390912,FALSE,Inf,Inf,0.245345481,0,0,2.415934113
766,16,1.08919772,Group 3,0,2008,2.006255027,FALSE,Inf,Inf,0.692338921,0,0,3.787791668
766,16,1.08919772,Group 3,0,2009,-2.368758284,FALSE,Inf,Inf,-1.767121802,0,0,-3.046682366
766,16,1.08919772,Group 3,0,2010,0.743916802,FALSE,Inf,Inf,0.821620763,0,0,2.654735284
766,16,1.08919772,Group 3,0,2011,-0.68077727,FALSE,Inf,Inf,0.342804965,0,0,0.751225415
766,16,1.08919772,Group 3,0,2012,-0.009494579,FALSE,Inf,Inf,0.472828345,0,0,1.552531485
766,16,1.08919772,Group 3,0,2013,-0.46607792,FALSE,Inf,Inf,1.119205311,0,0,1.74232511
766,16,1.08919772,Group 3,0,2014,0.872251005,FALSE,Inf,Inf,-0.206527474,0,0,1.75492125
766,16,1.08919772,Group 3,0,2015,0.029749671,FALSE,Inf,Inf,0.769632505,0,0,1.888579895
766,16,1.08919772,Group 3,0,2016,0.497101792,FALSE,Inf,Inf,1.01847852,0,0,2.604778032
766,16,1.08919772,Group 3,0,2017,1.035625981,FALSE,Inf,Inf,0.935708085,0,0,3.060531785
766,16,1.08919772,Group 3,0,2018,1.944277906,FALSE,Inf,Inf,0.39909127,0,0,3.432566896
766,16,1.08919772,Group 3,0,2019,1.492305235,FALSE,Inf,Inf,0.699289728,0,0,3.280792682
766,16,1.08919772,Group 3,0,2020,1.004976529,FALSE,Inf,Inf,1.197058798,0,0,3.291233046
767,23,5.463086797,Group 1,2000,1990,0.979305802,FALSE,-10,-6,0.657220646,0,0,7.099613246
767,23,5.463086797,Group 1,2000,1991,-0.812339613,FALSE,-9,-6,0.046192526,0,0,4.696939711
767,23,5.463086797,Group 1,2000,1992,2.10282137,FALSE,-8,-6,-0.530102415,0,0,7.035805753
767,23,5.463086797,Group 1,2000,1993,-0.165713762,FALSE,-7,-6,-1.534733788,0,0,3.762639248
767,23,5.463086797,Group 1,2000,1994,0.430742634,FALSE,-6,-6,-0.715875323,0,0,5.177954108
767,23,5.463086797,Group 1,2000,1995,0.730856383,FALSE,-5,-5,0.460824258,0,0,6.654767438
767,23,5.463086797,Group 1,2000,1996,0.01725282,FALSE,-4,-4,-0.023538733,0,0,5.456800885
767,23,5.463086797,Group 1,2000,1997,-0.536897653,FALSE,-3,-3,1.639788363,0,0,6.565977507
767,23,5.463086797,Group 1,2000,1998,-0.158573405,FALSE,-2,-2,-0.162380151,0,0,5.142133242
767,23,5.463086797,Group 1,2000,1999,1.231556645,FALSE,-1,-1,-0.265141129,0,0,6.429502313
767,23,5.463086797,Group 1,2000,2000,0.316506686,TRUE,0,0,-0.479484361,2,0,7.300109122
767,23,5.463086797,Group 1,2000,2001,0.002528044,TRUE,1,1,-2.148628296,2,0.05,5.366986545
767,23,5.463086797,Group 1,2000,2002,0.717169205,TRUE,2,2,-0.829238691,2,0.1,7.451017312
767,23,5.463086797,Group 1,2000,2003,-1.878254278,TRUE,3,3,1.449272283,2,0.15,7.184104802
767,23,5.463086797,Group 1,2000,2004,-2.188978447,TRUE,4,4,-1.357424901,2,0.2,4.11668345
767,23,5.463086797,Group 1,2000,2005,0.915180438,TRUE,5,5,-0.159338508,2,0.25,8.468928727
767,23,5.463086797,Group 1,2000,2006,0.612130145,TRUE,6,6,-1.563678494,2,0.3,6.811538448
767,23,5.463086797,Group 1,2000,2007,1.568101071,TRUE,7,6,-1.222518924,2,0.35,8.158668945
767,23,5.463086797,Group 1,2000,2008,-0.29016581,TRUE,8,6,0.04400854,2,0.4,7.616929527
767,23,5.463086797,Group 1,2000,2009,1.720572407,TRUE,9,6,0.771355919,2,0.45,10.40501512
767,23,5.463086797,Group 1,2000,2010,1.056118704,TRUE,10,6,0.215988416,2,0.5,9.235193918
767,23,5.463086797,Group 1,2000,2011,0.727193362,TRUE,11,6,-1.398002951,2,0.55,7.342277208
767,23,5.463086797,Group 1,2000,2012,2.095190264,TRUE,12,6,-0.383342786,2,0.6,9.774934275
767,23,5.463086797,Group 1,2000,2013,-0.787537003,TRUE,13,6,0.438797762,2,0.65,7.764347557
767,23,5.463086797,Group 1,2000,2014,0.849238663,TRUE,14,6,-0.523269858,2,0.7,8.489055603
767,23,5.463086797,Group 1,2000,2015,0.427105952,TRUE,15,6,0.647204012,2,0.75,9.287396761
767,23,5.463086797,Group 1,2000,2016,-0.711249034,TRUE,16,6,1.091406115,2,0.8,8.643243878
767,23,5.463086797,Group 1,2000,2017,-1.068734019,TRUE,17,6,0.265341261,2,0.85,7.509694039
767,23,5.463086797,Group 1,2000,2018,0.001086022,TRUE,18,6,-0.071354852,2,0.9,8.292817967
767,23,5.463086797,Group 1,2000,2019,-0.521394936,TRUE,19,6,-0.650182502,2,0.95,7.241509359
767,23,5.463086797,Group 1,2000,2020,0.456540372,TRUE,20,6,1.619881512,2,1,10.53950868
768,31,6.796009457,Group 1,2000,1990,-1.528765354,FALSE,-10,-6,-1.065957196,0,0,4.201286907
768,31,6.796009457,Group 1,2000,1991,-0.679882232,FALSE,-9,-6,-0.039247248,0,0,6.076879978
768,31,6.796009457,Group 1,2000,1992,-1.472329482,FALSE,-8,-6,-2.590980951,0,0,2.732699024
768,31,6.796009457,Group 1,2000,1993,1.00475931,FALSE,-7,-6,-2.70925109,0,0,5.091517678
768,31,6.796009457,Group 1,2000,1994,-0.450537301,FALSE,-6,-6,0.920274414,0,0,7.26574657
768,31,6.796009457,Group 1,2000,1995,-0.15209792,FALSE,-5,-5,0.54676224,0,0,7.190673777
768,31,6.796009457,Group 1,2000,1996,-1.145983185,FALSE,-4,-4,-1.323779992,0,0,4.32624628
768,31,6.796009457,Group 1,2000,1997,0.484306841,FALSE,-3,-3,0.935175706,0,0,8.215492004
768,31,6.796009457,Group 1,2000,1998,0.786526635,FALSE,-2,-2,0.13039543,0,0,7.712931523
768,31,6.796009457,Group 1,2000,1999,2.216295938,FALSE,-1,-1,-0.235601718,0,0,8.776703677
768,31,6.796009457,Group 1,2000,2000,-0.590141178,TRUE,0,0,-2.250944148,2,0,5.954924132
768,31,6.796009457,Group 1,2000,2001,-0.163850841,TRUE,1,1,1.33708179,2,0.05,10.01924041
768,31,6.796009457,Group 1,2000,2002,-1.539789092,TRUE,2,2,1.313694311,2,0.1,8.669914677
768,31,6.796009457,Group 1,2000,2003,-0.827192226,TRUE,3,3,-0.720241222,2,0.15,7.398576009
768,31,6.796009457,Group 1,2000,2004,-0.741100178,TRUE,4,4,-0.771297472,2,0.2,7.483611808
768,31,6.796009457,Group 1,2000,2005,-0.081865294,TRUE,5,5,0.303210344,2,0.25,9.267354508
768,31,6.796009457,Group 1,2000,2006,0.384698456,TRUE,6,6,-0.619905867,2,0.3,8.860802046
768,31,6.796009457,Group 1,2000,2007,1.877015677,TRUE,7,6,0.786621111,2,0.35,11.80964625
768,31,6.796009457,Group 1,2000,2008,-0.785187414,TRUE,8,6,-1.353132642,2,0.4,7.057689402
768,31,6.796009457,Group 1,2000,2009,2.564204409,TRUE,9,6,-0.010831412,2,0.45,11.79938246
768,31,6.796009457,Group 1,2000,2010,0.047320485,TRUE,10,6,-0.310477765,2,0.5,9.032852177
768,31,6.796009457,Group 1,2000,2011,-1.385528717,TRUE,11,6,-0.779399457,2,0.55,7.181081283
768,31,6.796009457,Group 1,2000,2012,0.375004845,TRUE,12,6,0.303108397,2,0.6,10.0741227
768,31,6.796009457,Group 1,2000,2013,-0.3656275,TRUE,13,6,0.630888036,2,0.65,9.711269993
768,31,6.796009457,Group 1,2000,2014,1.306257534,TRUE,14,6,-0.590950001,2,0.7,10.21131699
768,31,6.796009457,Group 1,2000,2015,-1.061969295,TRUE,15,6,0.009525859,2,0.75,8.493566021
768,31,6.796009457,Group 1,2000,2016,-0.762675225,TRUE,16,6,-1.440272433,2,0.8,7.393061799
768,31,6.796009457,Group 1,2000,2017,0.545865974,TRUE,17,6,-2.097409957,2,0.85,8.094465475
768,31,6.796009457,Group 1,2000,2018,-0.846947659,TRUE,18,6,1.355787152,2,0.9,10.20484895
